Transaction_ID,Order_ID,Order_Date,Delivery_Date,Month,Quarter,Distributor_Name,Distributor_Location,Retailer_ID,Retailer_Name,Retailer_Area,Retailer_Type,Request_Channel,Section,SKU_Code,Product_Name,Consumer_Demand_Reason,Qty_Requested,Qty_Supplied,Unit_Dist_Price_INR,MRP_per_Unit_INR,Gross_Amount_INR,Discount_Percent,Discount_Amount_INR,Net_Amount_INR,GST_Percent,GST_Amount_INR,Invoice_Amount_INR,Order_Status,Payment_Mode,Payment_Status,Remarks
TXN-CP-0071,ORD-2024-0029,21-01-2024,26-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,In-Person Visit,Essentials,JK-ESS-033,Ankle Socks (Pack of 3),Daily wear - impulse purchase,89,77,84,120,6468,0,0.0,6468.0,12,776.16,7244.16,Partially Fulfilled,UPI / NEFT,Paid,Partial supply due to stock shortage
TXN-CP-0072,ORD-2024-0029,21-01-2024,26-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,In-Person Visit,Kids Section,JK-KDS-031,Kids Track Pants,School sports & home wear,61,61,245,350,14945,10,1494.5,13450.5,12,1614.06,15064.56,Fulfilled,Credit - 15 Days,Paid,School reopening season order
TXN-CP-0073,ORD-2024-0029,21-01-2024,22-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,In-Person Visit,Inner Wear - Men,JK-IWM-008,Thermal Vest,Winter season - hill area demand,38,38,315,450,11970,3,359.1,11610.9,12,1393.31,13004.21,Fulfilled,UPI / NEFT,Due (Pending),Winter season - hill area customers
TXN-CP-0074,ORD-2024-0029,21-01-2024,24-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,In-Person Visit,Outer Wear - Women,JK-OWW-022,T-Shirt - Women,Casual wear - growing demand,61,61,266,380,16226,10,1622.6,14603.4,12,1752.41,16355.81,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0075,ORD-2024-0018,22-01-2024,23-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Inner Wear - Women,JK-IWW-012,Panty - Regular,Daily wear essential - high volume,50,50,84,120,4200,0,0.0,4200.0,12,504.0,4704.0,Fulfilled,Cheque,Paid,
TXN-CP-0076,ORD-2024-0018,22-01-2024,26-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Essentials,JK-ESS-036,Handkerchief (Pack of 5),Daily essential - steady demand,114,114,70,100,7980,8,638.4,7341.6,12,880.99,8222.59,Fulfilled,UPI / NEFT,Due (Pending),
TXN-CP-0077,ORD-2024-0010,23-01-2024,24-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,WhatsApp Message,Outer Wear - Women,JK-OWW-024,Sports Leggings,Women fitness & yoga trend,68,68,455,650,30940,8,2475.2,28464.8,12,3415.78,31880.58,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0078,ORD-2024-0017,23-01-2024,28-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,In-Person Visit,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,59,59,105,150,6195,8,495.6,5699.4,12,683.93,6383.33,Fulfilled,Credit - 30 Days,Due (Pending),
TXN-CP-0079,ORD-2024-0017,23-01-2024,24-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,In-Person Visit,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,94,94,140,200,13160,3,394.8,12765.2,12,1531.82,14297.02,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0080,ORD-2024-0017,23-01-2024,27-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,In-Person Visit,Essentials,JK-ESS-033,Ankle Socks (Pack of 3),Daily wear - impulse purchase,83,83,84,120,6972,0,0.0,6972.0,12,836.64,7808.64,Fulfilled,Cheque,Paid,
TXN-CP-0081,ORD-2024-0017,23-01-2024,25-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,In-Person Visit,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,52,52,70,100,3640,5,182.0,3458.0,12,414.96,3872.96,Fulfilled,Cheque,Paid,School reopening season order
TXN-CP-0082,ORD-2024-0013,24-01-2024,27-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,38,38,266,380,10108,8,808.64,9299.36,12,1115.92,10415.28,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0083,ORD-2024-0013,24-01-2024,27-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,85,85,140,200,11900,5,595.0,11305.0,12,1356.6,12661.6,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0084,ORD-2024-0020,24-01-2024,25-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Written Order Form,Kids Section,JK-KDS-032,Kids Thermal Set,Winter demand for children,171,171,350,500,59850,10,5985.0,53865.0,12,6463.8,60328.8,Fulfilled,Cash on Delivery,Paid,School reopening season order
TXN-CP-0085,ORD-2024-0020,24-01-2024,28-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Written Order Form,Outer Wear - Men,JK-OWM-016,T-Shirt - Round Neck,Casual daily wear - high demand,82,82,245,350,20090,3,602.7,19487.3,12,2338.48,21825.78,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0086,ORD-2024-0024,26-01-2024,29-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,In-Person Visit,Outer Wear - Men,JK-OWM-020,Sports Shorts,Summer & humid season demand,69,69,280,400,19320,5,966.0,18354.0,12,2202.48,20556.48,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0087,ORD-2024-0024,26-01-2024,27-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,In-Person Visit,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,19,19,175,250,3325,5,166.25,3158.75,12,379.05,3537.8,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0088,ORD-2024-0024,26-01-2024,28-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,In-Person Visit,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,38,38,105,150,3990,5,199.5,3790.5,12,454.86,4245.36,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0089,ORD-2024-0012,27-01-2024,31-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Email,Inner Wear - Women,JK-IWW-012,Panty - Regular,Daily wear essential - high volume,26,26,84,120,2184,8,174.72,2009.28,12,241.11,2250.39,Fulfilled,Cheque,Paid,
TXN-CP-0090,ORD-2024-0012,27-01-2024,01-02-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Email,Essentials,JK-ESS-035,Sports Socks (Pack of 3),Sports & fitness demand,49,49,126,180,6174,0,0.0,6174.0,12,740.88,6914.88,Fulfilled,Cheque,Paid,
TXN-CP-0091,ORD-2024-0012,27-01-2024,29-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Email,Inner Wear - Men,JK-IWM-006,Vest - Regular,Daily wear essential - high volume,68,68,98,140,6664,0,0.0,6664.0,12,799.68,7463.68,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0092,ORD-2024-0021,27-01-2024,Awaited,January,Q1,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,In-Person Visit,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,18,0,245,350,0,10,0.0,0.0,12,0.0,0.0,Pending Delivery,Cash on Delivery,N/A,
TXN-CP-0093,ORD-2024-0032,27-01-2024,28-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Inner Wear - Men,JK-IWM-009,Thermal Trouser,Winter season - hill area demand,138,138,350,500,48300,3,1449.0,46851.0,12,5622.12,52473.12,Fulfilled,Credit - 15 Days,Paid,Winter season - hill area customers
TXN-CP-0094,ORD-2024-0032,27-01-2024,29-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,101,101,175,250,17675,10,1767.5,15907.5,12,1908.9,17816.4,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0095,ORD-2024-0032,27-01-2024,31-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,36,28,105,150,2940,10,294.0,2646.0,12,317.52,2963.52,Partially Fulfilled,UPI / NEFT,Paid,Partial supply due to stock shortage
TXN-CP-0096,ORD-2024-0032,27-01-2024,01-02-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Essentials,JK-ESS-036,Handkerchief (Pack of 5),Daily essential - steady demand,151,151,70,100,10570,0,0.0,10570.0,12,1268.4,11838.4,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0097,ORD-2024-0006,28-01-2024,29-01-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,In-Person Visit,Outer Wear - Men,JK-OWM-017,T-Shirt - V Neck,Casual daily wear,31,31,266,380,8246,0,0.0,8246.0,12,989.52,9235.52,Fulfilled,Credit - 30 Days,Due (Pending),
TXN-CP-0098,ORD-2024-0006,28-01-2024,01-02-2024,January,Q1,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,In-Person Visit,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,74,74,175,250,12950,10,1295.0,11655.0,12,1398.6,13053.6,Fulfilled,Cheque,Paid,
TXN-CP-0099,ORD-2024-0061,02-02-2024,03-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,In-Person Visit,Outer Wear - Men,JK-OWM-017,T-Shirt - V Neck,Casual daily wear,42,42,266,380,11172,3,335.16,10836.84,12,1300.42,12137.26,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0100,ORD-2024-0064,04-02-2024,09-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,WhatsApp Message,Kids Section,JK-KDS-031,Kids Track Pants,School sports & home wear,88,88,245,350,21560,0,0.0,21560.0,12,2587.2,24147.2,Fulfilled,UPI / NEFT,Due (Pending),
TXN-CP-0101,ORD-2024-0064,04-02-2024,07-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,WhatsApp Message,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,63,63,420,600,26460,0,0.0,26460.0,12,3175.2,29635.2,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0102,ORD-2024-0052,05-02-2024,09-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,In-Person Visit,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,36,36,266,380,9576,5,478.8,9097.2,12,1091.66,10188.86,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0103,ORD-2024-0052,05-02-2024,08-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,In-Person Visit,Outer Wear - Men,JK-OWM-018,Polo T-Shirt,Office & semi-formal demand,63,63,385,550,24255,0,0.0,24255.0,12,2910.6,27165.6,Fulfilled,UPI / NEFT,Due (Pending),
TXN-CP-0104,ORD-2024-0042,06-02-2024,11-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,Email,Outer Wear - Women,JK-OWW-023,Leggings - Regular,Daily wear & fitness use,42,42,315,450,13230,3,396.9,12833.1,12,1539.97,14373.07,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0105,ORD-2024-0042,06-02-2024,10-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,Email,Inner Wear - Men,JK-IWM-008,Thermal Vest,Winter season - hill area demand,88,58,315,450,18270,0,0.0,18270.0,12,2192.4,20462.4,Partially Fulfilled,Cheque,Paid,Partial supply due to stock shortage
TXN-CP-0106,ORD-2024-0042,06-02-2024,07-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,Email,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,55,55,490,700,26950,3,808.5,26141.5,12,3136.98,29278.48,Fulfilled,Cash on Delivery,Partially Paid,
TXN-CP-0107,ORD-2024-0046,09-02-2024,12-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Phone Call,Inner Wear - Women,JK-IWW-012,Panty - Regular,Daily wear essential - high volume,37,37,84,120,3108,3,93.24,3014.76,12,361.77,3376.53,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0108,ORD-2024-0057,09-02-2024,11-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,Phone Call,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,20,20,70,100,1400,3,42.0,1358.0,12,162.96,1520.96,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0109,ORD-2024-0057,09-02-2024,12-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,Phone Call,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,45,45,245,350,11025,10,1102.5,9922.5,12,1190.7,11113.2,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0110,ORD-2024-0059,09-02-2024,10-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Inner Wear - Men,JK-IWM-001,Brief - Regular,Daily wear essential - high volume,36,36,105,150,3780,0,0.0,3780.0,12,453.6,4233.6,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0111,ORD-2024-0059,09-02-2024,10-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R13,Barman Garments,"Belonia, South Tripura",General Store,Email,Kids Section,JK-KDS-029,Kids Vest,Daily wear essential,65,65,63,90,4095,0,0.0,4095.0,12,491.4,4586.4,Fulfilled,Cheque,Paid,
TXN-CP-0112,ORD-2024-0058,11-02-2024,13-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,WhatsApp Message,Outer Wear - Men,JK-OWM-017,T-Shirt - V Neck,Casual daily wear,50,50,266,380,13300,8,1064.0,12236.0,12,1468.32,13704.32,Fulfilled,Cheque,Paid,
TXN-CP-0113,ORD-2024-0058,11-02-2024,16-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,WhatsApp Message,Outer Wear - Men,JK-OWM-018,Polo T-Shirt,Office & semi-formal demand,42,42,385,550,16170,0,0.0,16170.0,12,1940.4,18110.4,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0114,ORD-2024-0058,11-02-2024,14-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,WhatsApp Message,Outer Wear - Women,JK-OWW-025,Track Pants - Women,Athleisure trend,9,9,406,580,3654,0,0.0,3654.0,12,438.48,4092.48,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0115,ORD-2024-0058,11-02-2024,15-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,WhatsApp Message,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,15,15,105,150,1575,0,0.0,1575.0,12,189.0,1764.0,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0116,ORD-2024-0039,13-02-2024,15-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,Written Order Form,Essentials,JK-ESS-035,Sports Socks (Pack of 3),Sports & fitness demand,67,67,126,180,8442,0,0.0,8442.0,12,1013.04,9455.04,Fulfilled,Cheque,Paid,
TXN-CP-0117,ORD-2024-0039,13-02-2024,15-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,Written Order Form,Essentials,JK-ESS-034,Full Length Socks (Pk 3),Winter & formal occasion,41,41,105,150,4305,3,129.15,4175.85,12,501.1,4676.95,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0118,ORD-2024-0039,13-02-2024,14-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,Written Order Form,Essentials,JK-ESS-036,Handkerchief (Pack of 5),Daily essential - steady demand,52,52,70,100,3640,8,291.2,3348.8,12,401.86,3750.66,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0119,ORD-2024-0039,13-02-2024,18-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,Written Order Form,Inner Wear - Women,JK-IWW-012,Panty - Regular,Daily wear essential - high volume,42,42,84,120,3528,0,0.0,3528.0,12,423.36,3951.36,Fulfilled,Credit - 15 Days,Due (Pending),
TXN-CP-0120,ORD-2024-0044,14-02-2024,17-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Email,Kids Section,JK-KDS-029,Kids Vest,Daily wear essential,24,24,63,90,1512,3,45.36,1466.64,12,176.0,1642.64,Fulfilled,Cheque,Paid,
TXN-CP-0121,ORD-2024-0044,14-02-2024,15-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Email,Kids Section,JK-KDS-030,Kids T-Shirt,Back-to-school & festive buying,48,48,154,220,7392,0,0.0,7392.0,12,887.04,8279.04,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0122,ORD-2024-0044,14-02-2024,18-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,Email,Outer Wear - Women,JK-OWW-025,Track Pants - Women,Athleisure trend,49,49,406,580,19894,0,0.0,19894.0,12,2387.28,22281.28,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0123,ORD-2024-0050,17-02-2024,19-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,13,13,175,250,2275,0,0.0,2275.0,12,273.0,2548.0,Fulfilled,Cash on Delivery,Partially Paid,
TXN-CP-0124,ORD-2024-0050,17-02-2024,18-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R16,Kalyan Stores,"Sonamura, Sipahijala",General Store,In-Person Visit,Kids Section,JK-KDS-031,Kids Track Pants,School sports & home wear,70,70,245,350,17150,8,1372.0,15778.0,12,1893.36,17671.36,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0125,ORD-2024-0054,17-02-2024,20-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Outer Wear - Women,JK-OWW-025,Track Pants - Women,Athleisure trend,20,20,406,580,8120,0,0.0,8120.0,12,974.4,9094.4,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0126,ORD-2024-0054,17-02-2024,18-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Inner Wear - Men,JK-IWM-004,Trunk - Premium,Consumer upgrade preference,10,10,182,260,1820,5,91.0,1729.0,12,207.48,1936.48,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0127,ORD-2024-0054,17-02-2024,20-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Inner Wear - Men,JK-IWM-001,Brief - Regular,Daily wear essential - high volume,49,49,105,150,5145,0,0.0,5145.0,12,617.4,5762.4,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0128,ORD-2024-0054,17-02-2024,22-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,62,62,420,600,26040,8,2083.2,23956.8,12,2874.82,26831.62,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0129,ORD-2024-0060,17-02-2024,21-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R06,Dey Traders,"Udaipur, Gomati",Textile Shop,WhatsApp Message,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,22,22,266,380,5852,0,0.0,5852.0,12,702.24,6554.24,Fulfilled,Cheque,Paid,
TXN-CP-0130,ORD-2024-0060,17-02-2024,21-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R06,Dey Traders,"Udaipur, Gomati",Textile Shop,WhatsApp Message,Essentials,JK-ESS-037,Cotton Face Mask (Pk 3),Health & hygiene awareness,57,57,63,90,3591,0,0.0,3591.0,12,430.92,4021.92,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0131,ORD-2024-0060,17-02-2024,18-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R06,Dey Traders,"Udaipur, Gomati",Textile Shop,WhatsApp Message,Inner Wear - Men,JK-IWM-009,Thermal Trouser,Winter season - hill area demand,41,41,350,500,14350,5,717.5,13632.5,12,1635.9,15268.4,Fulfilled,Credit - 30 Days,Partially Paid,Winter season - hill area customers
TXN-CP-0132,ORD-2024-0060,17-02-2024,20-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R06,Dey Traders,"Udaipur, Gomati",Textile Shop,WhatsApp Message,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,40,40,105,150,4200,3,126.0,4074.0,12,488.88,4562.88,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0133,ORD-2024-0043,18-02-2024,20-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,Email,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,18,9,490,700,4410,0,0.0,4410.0,12,529.2,4939.2,Partially Fulfilled,Credit - 30 Days,Due (Pending),Partial supply due to stock shortage
TXN-CP-0134,ORD-2024-0048,18-02-2024,19-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,WhatsApp Message,Inner Wear - Men,JK-IWM-008,Thermal Vest,Winter season - hill area demand,139,139,315,450,43785,10,4378.5,39406.5,12,4728.78,44135.28,Fulfilled,Cash on Delivery,Paid,Winter season - hill area customers
TXN-CP-0135,ORD-2024-0048,18-02-2024,21-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,WhatsApp Message,Kids Section,JK-KDS-030,Kids T-Shirt,Back-to-school & festive buying,13,13,154,220,2002,10,200.2,1801.8,12,216.22,2018.02,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0136,ORD-2024-0048,18-02-2024,22-02-2024,February,Q1,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,WhatsApp Message,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,35,35,420,600,14700,8,1176.0,13524.0,12,1622.88,15146.88,Fulfilled,Credit - 30 Days,Paid,
